ID,Rating,Review Content,Date,Country
R161X3YQRJAQYT,1,"DO NOT BUY THIS PRODUCT (at least before looking at the reviews) or you may just have the same problem I had. If I could give this 0 stars I would. The only positive was the quick shipping. I ordered on 3/7, received the package by 3/9, even started setting it up as soon as it arrived.Immediately opened the package, nothing looked broken or missing. Once the whole desk was put together & plugged in, it was time to do the manual reset as instructed. Held the up and down arrow buttons for a few seconds, then one leg went up a bit, back down and then the other leg did the same thing. After research, that’s not suppose to happen. Tried raising the desk and no luck. After more research, I thought maybe I had put it together incorrectly so I took everything apart, put it back together according to instructions, still no luck. Then again for the 3rd time. Tried contacting the sellers customer service for help, no help. Then the sellers website, which did not have troubleshooting for my model of desk. So then I took the desk apart for the last time and boxed it all back ready to return it. This took me almost 9 hours from putting together for the 1st time to calling it quits and boxing it all back up at 12 am.Since I could not get in contact with the seller, I called Amazon CS. They stated they could message the seller who had 48 hours to respond. The seller answered back next day and wanted me to troubleshoot the same things I did days before. It should not be this hard to return an item if it arrives defective. After days of back & forth messages the seller was absolutely no help. Went back to Amazon & filed the A-to-Z guarantee. This guarantees that since the desk came broken I could send it back and receive the refund. *Disclaimer- if you try to return the item, the seller doesn’t cover shipping, that’s on you.Followed the Amazon Claims instructions and went to the post office & spent $96 to ship the package. If you have to do this, make sure to have someone sign at delivery once the package is received for your records. Also, keep the post office receipt and upload to your Amazon claim page in the app.The package delivered a few days later, Amazon stated to wait 72 hours to receive the refund back from the seller. 72 hours went by and no refund. Contacted Amazon again w/ the evidence from the USPS website showing the package was delivered. Amazon immediately issued a refund. Then, also refunded the shipping costs. So kudos to Amazon for being so helpful!I purely bought this desk because 1)it was affordable and 2) it looked of good quality. So some advice, please look at ALL of the reviews, good and bad so you don’t have to go through the headache of what I had to go through & don’t buy an item just solely based on the low price. Definitely do your research! Hope this helps the next person!",04/04/2025,United States
R1649F49YPVJJW,3,"Pros:-Lighweight and easy to manouvreCopes with long grass pretty wellCons:-This machine has the most tangle-prone power cable I've ever come across. Even when it's stored carefully away after use, it still manages to twist itself into an unfeasibly convoluted mess every single time. I'm tempted to set up a trail cam in my shed to see if it's haunted.After one season the mower started to cut out intermittently. I have to hold the cable in a certain way to keep this from happening. I suspect it's because the constant tangling has damaged the wire core inside the cable.",30/12/2022,United Kingdom 
R164U5MO60PGZM,2,"In an effort to be more environmental and to save my back, I bought the Greenworks battery operated mower. Firstly the battery lasts approx 20 to 30 mins.  As it powers down from about 15 minutes into the operation the mower becomes more erratic.  It does not have the power to throw the cut grass into the grass bin and so keeps stopping and you have to lift the lid to push the grass back by hand.  It leaves clods of grass on the lawn and this then needs to be raked but still remains an untidy finish.  Of the 5 cutting levels, the lowest churns up the lawn and the next up is too low for the battery strength although I get round this by doing a first cut on the middle height followed by the next one down. This uses both batteries so its just as well that two batteries are supplied and that they recharge fairly quick.",02/08/2021,United Kingdom 
R165VS37WRJYEI,3,Mostly it does what it does but it cannot WiFi at slow speed and feels very buggy on the Internet,11/12/2024,United Kingdom 
R16AASZ9O521QC,3,Difficult to set up.,24/06/2024,United Kingdom
R16C6286TPTIGC,1,Very disappointed wishing I could return does not cut grass very well. Very poor,20/08/2024,United Kingdom 
R16IIAU1MN0JNI,3,Not entirely accurate form comparing with others at the same time and the cuff is soooooo cheap… for the price it’s just something to have at home in case you need to vaguely understand if there is an issue… then you’d probably need to get a much better one to get accurate readings,02/12/2023,United Kingdom
R16JUNYI4FIPBH,3,"I wasn't too happy with the foam pad, it tends to get in the way of moving the mouse, however, I may get used to it.",21/12/2024,United Kingdom
R16KBF9VUYXMEX,1,"Dreadful product. Eventually made sense of assembly instructions but lower handle fixing pins come out at slightest manoeuvre. Does not seem like a hover mower as it finds it difficult over any terrain. In fact, checked to see whether Flymo identify it as such. Cannot reccommend this product on any level.",29/03/2024,United Kingdom 
R16KE1BJSQPS7W,2,Would absolutely love this drill if I were able to put literally even one of the drill bits into it. May as well try putting my shelves up with cooked spaghetti at this point.,27/08/2021,United Kingdom 
R16SHT13WEFGEG,1,"Initial setup was fast, so the problems started straight away.. first, screen starts glitching on the menu and when trying to play anything, so after around an hour reading online how to fix and about 10 restarts trying different settings, i found a forum which mentions lowering the frame rate - it was set to auto (60hz) which is what my tv is capable of, but i manually lowered it to 50hz just incase that might help - it did..So i start watching a movie and a few minutes into watching, the audio cuts out completely.. i reset everything and the same thing happens again around 10mins after watching, it happens a number of times again before I finally get the audio to stay on through trial and error.. this also took around 1hr to fix.Finally the screen has stopped glitching and the audio is on, i get half way through my movie and the audio goes completely out of sync..  so i again research online why it just decided to go out of sync and look at how to fix it, i spend another half and hour trying to find a solution online and try to sync the AV up in settings by matching the sound in time with a ball bouncing (easy enough), click “apply”, go back to the movie and its still bot synced together!! I do this process another 3-4 times before giving up and writing this review! Annoyed is an understatement!",22/11/2024,United Kingdom
R16TBBOAZXWS54,3,"First words that comes to mind regarding the materials and quality: cheap, average, lacklusterI ordered the 55” x 28” version of this item that includes a white frame + maple particle board top (btw, I thought I had ordered the bamboo top but hence got the cheaper particle board mess). The actual model is E4W (not the E7, as I expected). This was marketed as being heavily discounted during the most recent Prime day in 2023.The only capability I can see with this is an anti-collision feature which prevents the desk from crushing whatever is beneath the table (if lowering), or pressing up against (if raising).Pros:+ ease of assembly+ frame and top ship separately,+ packaging is good, keeps things protected,+ table has rounded corners,+ good stability when raised to ~48”,+ good range that can go below 25”,+ electric motors operation is smooth and quiet,Cons:- no cable tray management for wires underneath,- frame to top mounts uses self tapping screws (basically when used with particle board, it’s a one time drill in)- pre drilled holes aren’t the best alignment: expect to drill holes yourself where the prescribed ones should have worked (I had to finesse the frame mount alignment to pre drilled holes, they were off by 1/8”)- marketing makes you think you’re getting a E7, but in reality it’s just a lower tier E4- cheap ac/dc adapter (think a small laptop) with limited length of wiring to the brain- cheap metal holder for the ac/dc adapter- questionable if this holds up to intended weight and load rating based on the quality of parts (item description says it’s rated at up to 287 lbs total; but the framendocumentation says it’s 220 lbs)For a “pro” level desk; it does not come with any cable management tray as seen as with other desks. Don’t be fooled by the marketing. Actually, this is a basic desk with minimal features. All in all, IMO this desk is not worth anything over $200, It would have been better off getting a used Haworth or commercial desk (found in the workplace).",10/08/2023,United States
